36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:57:06.6 (6636873)|SYSTEM_MODE_ENTER|true
03:57:06.6 (6705648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:57:06.6 (6714749)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
03:57:06.6 (6745218)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6d95eb1e
03:57:06.6 (6753265)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
03:57:06.6 (6761657)|VARIABLE_ASSIGNMENT|[88]|escape|null
03:57:06.6 (6871304)|SYSTEM_MODE_ENTER|true
03:57:06.6 (6910076)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:57:06.6 (6917255)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
03:57:06.6 (6937753)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x6d95eb1e
03:57:06.0 (7747643)|SYSTEM_MODE_ENTER|true
03:57:06.0 (8728607)|SYSTEM_MODE_ENTER|true
03:57:06.0 (8783421)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
03:57:06.0 (8793783)|VARIABLE_SCOPE_BEGIN|[50]|this|Controller|true|false
03:57:06.0 (8827795)|VARIABLE_ASSIGNMENT|[50]|this|{}|0x73895447
03:57:06.0 (8842051)|SYSTEM_MODE_ENTER|false
03:57:06.0 (8849451)|HEAP_ALLOCATE|[51]|Bytes:5
03:57:06.0 (8854621)|STATEMENT_EXECUTE|[50]
03:57:06.0 (8857134)|STATEMENT_EXECUTE|[51]
03:57:06.0 (8868250)|HEAP_ALLOCATE|[51]|Bytes:4
03:57:06.0 (8898166)|VARIABLE_SCOPE_BEGIN|[51]|options|List<System.SelectOption>|true|false
03:57:06.0 (8921967)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:57:06.0 (8934554)|VARIABLE_ASSIGNMENT|[51]|options|[]|0x4076bf87
03:57:06.0 (8939889)|STATEMENT_EXECUTE|[52]
03:57:06.0 (8943404)|HEAP_ALLOCATE|[52]|Bytes:33
03:57:06.0 (8961205)|HEAP_ALLOCATE|[52]|Bytes:4
03:57:06.0 (10128637)|SOQL_EXECUTE_BEGIN|[52]|Aggregations:0|SELECT className__C FROM Class__c
03:57:06.0 (12345647)|SOQL_EXECUTE_END|[52]|Rows:4
03:57:06.0 (12367685)|HEAP_ALLOCATE|[52]|Bytes:20
03:57:06.0 (12386855)|HEAP_ALLOCATE|[52]|Bytes:193
03:57:06.0 (12458843)|HEAP_ALLOCATE|[52]|Bytes:20
03:57:06.0 (12473996)|VARIABLE_SCOPE_BEGIN|[52]|data|List<Class__c>|true|false
03:57:06.0 (12508994)|VARIABLE_ASSIGNMENT|[52]|data|[{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"},{"className__c":"L02","Id":"a0H0o00000fIXflEAG"},{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"},{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}]|0x1d63e3c4
03:57:06.0 (12683028)|HEAP_ALLOCATE|[53]|Bytes:5
03:57:06.0 (12702741)|HEAP_ALLOCATE|[53]|Bytes:12
03:57:06.0 (12712386)|VARIABLE_SCOPE_BEGIN|[53]|c|Class__c|true|false
03:57:06.0 (12728649)|VARIABLE_ASSIGNMENT|[53]|c|{"className__c":"Name","Id":"a0H0o00000fIXZEEA4"}|0x38b16708
03:57:06.0 (12735605)|STATEMENT_EXECUTE|[53]
03:57:06.0 (12738100)|STATEMENT_EXECUTE|[54]
03:57:06.0 (12748074)|HEAP_ALLOCATE|[54]|Bytes:12
03:57:06.0 (12839849)|HEAP_ALLOCATE|[54]|Bytes:4
03:57:06.0 (12879368)|HEAP_ALLOCATE|[54]|Bytes:4
03:57:06.0 (12923538)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:57:06.0 (12939036)|HEAP_ALLOCATE|[53]|Bytes:5
03:57:06.0 (12951109)|HEAP_ALLOCATE|[53]|Bytes:12
03:57:06.0 (12958186)|VARIABLE_SCOPE_BEGIN|[53]|c|Class__c|true|false
03:57:06.0 (12974239)|VARIABLE_ASSIGNMENT|[53]|c|{"className__c":"L02","Id":"a0H0o00000fIXflEAG"}|0x56ef3ac0
03:57:06.0 (12980278)|STATEMENT_EXECUTE|[53]
03:57:06.0 (12981973)|STATEMENT_EXECUTE|[54]
03:57:06.0 (13015540)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13074482)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13098379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:57:06.0 (13117066)|HEAP_ALLOCATE|[53]|Bytes:5
03:57:06.0 (13129361)|HEAP_ALLOCATE|[53]|Bytes:12
03:57:06.0 (13136752)|VARIABLE_SCOPE_BEGIN|[53]|c|Class__c|true|false
03:57:06.0 (13153469)|VARIABLE_ASSIGNMENT|[53]|c|{"className__c":"L01","Id":"a0H0o00000fIXZYEA4"}|0xf1975a
03:57:06.0 (13160105)|STATEMENT_EXECUTE|[53]
03:57:06.0 (13161710)|STATEMENT_EXECUTE|[54]
03:57:06.0 (13195450)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13230664)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13247550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:57:06.0 (13276774)|HEAP_ALLOCATE|[53]|Bytes:5
03:57:06.0 (13288054)|HEAP_ALLOCATE|[53]|Bytes:12
03:57:06.0 (13294197)|VARIABLE_SCOPE_BEGIN|[53]|c|Class__c|true|false
03:57:06.0 (13308989)|VARIABLE_ASSIGNMENT|[53]|c|{"className__c":"L03","Id":"a0H0o00000fIXg0EAG"}|0x42354fa
03:57:06.0 (13314768)|STATEMENT_EXECUTE|[53]
03:57:06.0 (13316435)|STATEMENT_EXECUTE|[54]
03:57:06.0 (13347516)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13375988)|HEAP_ALLOCATE|[54]|Bytes:3
03:57:06.0 (13391345)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:57:06.0 (13402808)|HEAP_ALLOCATE|[53]|Bytes:5
03:57:06.0 (13418356)|VARIABLE_ASSIGNMENT|[53]|c|null|
03:57:06.0 (13423815)|STATEMENT_EXECUTE|[57]
03:57:06.0 (13430102)|SYSTEM_MODE_EXIT|false
03:57:06.16 (16017653)|SYSTEM_MODE_ENTER|true
03:57:06.16 (16108601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:57:06.16 (16122180)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
03:57:06.16 (16159024)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6d95eb1e
03:57:06.16 (16165954)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
03:57:06.16 (16190745)|VARIABLE_ASSIGNMENT|[88]|escape|null
03:57:06.16 (16318802)|SYSTEM_MODE_ENTER|true
03:57:06.16 (16360305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:57:06.16 (16368185)|VARIABLE_SCOPE_BEGIN|[2]|this|ApexPage.PageMessagesComponentController|true|false
03:57:06.16 (16389149)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x6d95eb1e
03:57:06.0 (17202970)|SYSTEM_MODE_ENTER|true
03:57:06.0 (19011957)|VF_SERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
03:57:06.0 (29345524)|VF_SERIALIZE_VIEWSTATE_END
03:57:06.0 (30797760)|CODE_UNIT_STARTED|[EXTERNAL]|Generate Metadata
03:57:06.0 (31247845)|CODE_UNIT_FINISHED|Generate Metadata
03:57:06.33 (33860996)|CUMULATIVE_LIMIT_USAGE
03:57:06.33 (33860996)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

03:57:06.33 (33860996)|CUMULATIVE_LIMIT_USAGE_END

03:57:06.0 (33900529)|CODE_UNIT_FINISHED|VF: /apex/MainPage
03:57:06.0 (34941972)|EXECUTION_FINISHED
